agenda_name,agenda_section,agenda_sub_section,agenda_full_name,link_url,link_text,title,authors,author_organizations,published_year,date
Situational awareness and self-awareness evals,Evals,,Evals / Situational awareness and self-awareness evals,https://arxiv.org/abs/2505.01420,Evaluating Frontier Models for Stealth and Situational Awareness,Evaluating Frontier Models for Stealth and Situational Awareness,"Mary Phuong, Roland S. Zimmermann, Ziyue Wang, David Lindner, Victoria Krakovna, Sarah Cogan, Allan Dafoe, Lewis Ho, Rohin Shah",Google DeepMind,2025,2025-05-02
Situational awareness and self-awareness evals,Evals,,Evals / Situational awareness and self-awareness evals,https://arxiv.org/abs/2505.23836,Large Language Models Often Know When They Are Being Evaluated,Large Language Models Often Know When They Are Being Evaluated,"Joe Needham, Giles Edkins, Govind Pimpale, Henning Bartsch, Marius Hobbhahn",,2025,2025-05-28
Situational awareness and self-awareness evals,Evals,,Evals / Situational awareness and self-awareness evals,https://lesswrong.com/posts/9tHEibBBhQCHEyFsa/do-llms-know-what-they-re-capable-of-why-this-matters-for-ai,"Do LLMs know what they're capable of? Why this matters for AI safety, and initial findings","Do LLMs know what they're capable of? Why this matters for AI safety, and initial findings","Casey Barkan, Sid Black, Oliver Sourbut",MATS Program,2025,2025-07-13
Situational awareness and self-awareness evals,Evals,,Evals / Situational awareness and self-awareness evals,https://arxiv.org/abs/2509.00591,Probe-Rewrite-Evaluate: A Workflow for Reliable Benchmarks and Quantifying Evaluation Awareness,Probe-Rewrite-Evaluate: A Workflow for Reliable Benchmarks and Quantifying Evaluation Awareness,"Lang Xiong, Nishant Bhargava, Jianhang Hong, Jeremy Chang, Haihao Liu, Vasu Sharma, Kevin Zhu",,2025,2025-08-30
Situational awareness and self-awareness evals,Evals,,Evals / Situational awareness and self-awareness evals,https://lesswrong.com/posts/E3daBewppAiECN3Ao/claude-sonnet-3-7-often-knows-when-it-s-in-alignment,Claude Sonnet 3.7 (often) knows when it's in alignment evaluations,Claude Sonnet 3.7 (often) knows when it's in alignment evaluations,"Nicholas Goldowsky-Dill, Mikita Balesni, Jérémy Scheurer, Marius Hobbhahn",Apollo Research,2025,2025-03-17
Situational awareness and self-awareness evals,Evals,,Evals / Situational awareness and self-awareness evals,https://lesswrong.com/posts/TBk2dbWkg2F7dB3jb/it-s-hard-to-make-scheming-evals-look-realistic-for-llms,It's hard to make scheming evals look realistic for LLMs,It's hard to make scheming evals look realistic for LLMs,"Igor Ivanov, Danil Kadochnikov",,2025,2025-05-24
Situational awareness and self-awareness evals,Evals,,Evals / Situational awareness and self-awareness evals,https://arxiv.org/abs/2510.03399,Know Thyself? On the Incapability and Implications of AI Self-Recognition,Know Thyself? On the Incapability and Implications of AI Self-Recognition,"Xiaoyan Bai, Aryan Shrivastava, Ari Holtzman, Chenhao Tan",,2025,2025-10-03
Situational awareness and self-awareness evals,Evals,,Evals / Situational awareness and self-awareness evals,https://www.antischeming.ai/snippets,Chain-of-Thought Snippets — Anti-Scheming,Chain-of-Thought Snippets — Anti-Scheming,,"Apollo Research, OpenAI",,
Situational awareness and self-awareness evals,Evals,,Evals / Situational awareness and self-awareness evals,https://arxiv.org/pdf/2407.04108,Future Events as Backdoor Triggers,Future Events as Backdoor Triggers: Investigating Temporal Vulnerabilities in LLMs,"Sara Price, Arjun Panickssery, Sam Bowman, Asa Cooper Stickland",,2024,2024-07-04
Steganography evals,Evals,,Evals / Steganography evals,https://arxiv.org/abs/2506.01926,Large language models can learn and generalize steganographic chain-of-thought under process supervision,Large language models can learn and generalize steganographic chain-of-thought under process supervision,"Joey Skaf, Luis Ibanez-Lissen, Robert McCarthy, Connor Watts, Vasil Georgiv, Hannes Whittingham, Lorena Gonzalez-Manzano, David Lindner, Cameron Tice, Edward James Young, Puria Radmard",,2025,2025-06-02
Steganography evals,Evals,,Evals / Steganography evals,https://arxiv.org/abs/2507.02737,Early Signs of Steganographic Capabilities in Frontier LLMs,Early Signs of Steganographic Capabilities in Frontier LLMs,"Artur Zolkowski, Kei Nishimura-Gasparian, Robert McCarthy, Roland S. Zimmermann, David Lindner",,2025,2025-07-03
Steganography evals,Evals,,Evals / Steganography evals,https://arxiv.org/abs/2507.14805,Subliminal Learning: Language models transmit behavioural traits via hidden signals in data,Subliminal Learning: Language models transmit behavioral traits via hidden signals in data,"Alex Cloud, Minh Le, James Chua, Jan Betley, Anna Sztyber-Betley, Jacob Hilton, Samuel Marks, Owain Evans",,2025,2025-07-20
Steganography evals,Evals,,Evals / Steganography evals,https://arxiv.org/abs/2510.20075,LLMs can hide text in other text of the same length,LLMs can hide text in other text of the same length,"Antonio Norelli, Michael Bronstein",,2025,2025-10-27
Steganography evals,Evals,,Evals / Steganography evals,https://alignment.anthropic.com/2025/distill-paraphrases/,Do reasoning models use their scratchpad like we do? Evidence from distilling paraphrases,Do reasoning models use their scratchpad like we do? Evidence from distilling paraphrases,,Anthropic,2025,
AI deception evals,Evals,,Evals / AI deception evals,https://arxiv.org/abs/2511.16035,Liars' Bench: Evaluating Lie Detectors for Language Models,Liars' Bench: Evaluating Lie Detectors for Language Models,"Kieron Kretschmar, Walter Laurito, Sharan Maiya, Samuel Marks","Cadenza Labs, FZI, University of Cambridge, Anthropic",2025,2025-11-20
AI deception evals,Evals,,Evals / AI deception evals,https://arxiv.org/pdf/2510.15501,DECEPTIONBENCH: A Comprehensive Benchmark for AI Deception Behaviors in Real-world Scenario,DeceptionBench: A Comprehensive Benchmark for AI Deception Behaviors in Real-world Scenarios,"Yao Huang, Yitong Sun, Yichi Zhang, Ruochen Zhang, Yinpeng Dong, Xingxing Wei",,2025,2025-10-17
AI deception evals,Evals,,Evals / AI deception evals,https://arxiv.org/pdf/2506.18032,Why Do Some Language Models Fake Alignment While Others Don't?,Why Do Some Language Models Fake Alignment While Others Don't?,"Abhay Sheshadri, John Hughes, Julian Michael, Alex Mallen, Arun Jose, Janus, Fabien Roger",,2025,2025-06-22
AI deception evals,Evals,,Evals / AI deception evals,https://alignment.anthropic.com/2025/alignment-faking-revisited/,Alignment Faking Revisited: Improved Classifiers and Open Source Extensions,Alignment Faking Revisited: Improved Classifiers and Open Source Extensions,"John Hughes, Abhay Sheshadr","MATS, Anthropic",2025,
AI deception evals,Evals,,Evals / AI deception evals,https://arxiv.org/abs/2509.17938,D-REX: A Benchmark for Detecting Deceptive Reasoning in Large Language Models,D-REX: A Benchmark for Detecting Deceptive Reasoning in Large Language Models,"Satyapriya Krishna, Andy Zou, Rahul Gupta, Eliot Krzysztof Jones, Nick Winter, Dan Hendrycks, J. Zico Kolter, Matt Fredrikson, Spyros Matsoukas","Carnegie Mellon University, Center for AI Safety, Anthropic",2025,2025-09-22
AI deception evals,Evals,,Evals / AI deception evals,https://arxiv.org/abs/2510.14318,Evaluating & Reducing Deceptive Dialogue From Language Models with Multi-turn RL,Evaluating & Reducing Deceptive Dialogue From Language Models with Multi-turn RL,"Marwa Abdulhai, Ryan Cheng, Aryansh Shrivastava, Natasha Jaques, Yarin Gal, Sergey Levine","University of Oxford, UC Berkeley",2025,2025-10-16
AI deception evals,Evals,,Evals / AI deception evals,https://arxiv.org/abs/2504.04072,Among Us: A Sandbox for Measuring and Detecting Agentic Deception,Among Us: A Sandbox for Measuring and Detecting Agentic Deception,"Satvik Golechha, Adrià Garriga-Alonso",,2025,2025-04-05
AI deception evals,Evals,,Evals / AI deception evals,https://arxiv.org/abs/2510.01070,Eliciting Secret Knowledge from Language Models,Eliciting Secret Knowledge from Language Models,"Bartosz Cywiński, Emil Ryd, Rowan Wang, Senthooran Rajamanoharan, Neel Nanda, Arthur Conmy, Samuel Marks",,2025,2025-10-01
AI deception evals,Evals,,Evals / AI deception evals,https://lesswrong.com/posts/bqWihHtDnDseyfF2T/edge-cases-in-ai-alignment-2,Edge Cases in AI Alignment,Edge Cases in AI Alignment,Florian Dietz,MATS Program,2025,2025-03-24
AI deception evals,Evals,,Evals / AI deception evals,https://huggingface.co/datasets/cais/MASK,The MASK Evaluation,The MASK Evaluation,,"Center for AI Safety, Scale AI",,
AI deception evals,Evals,,Evals / AI deception evals,https://lesswrong.com/posts/pCMmLiBcHbKohQgwA/i-replicated-the-anthropic-alignment-faking-experiment-on,"I replicated the Anthropic alignment faking experiment on other models, and they didn't fake alignment","I replicated the Anthropic alignment faking experiment on other models, and they didn't fake alignment","Aleksandr Kedrik, Igor Ivanov",,2025,2025-05-30
AI deception evals,Evals,,Evals / AI deception evals,https://arxiv.org/abs/2412.00586,Evaluating Large Language Models' Capability to Launch Fully Automated Spear Phishing Campaigns: Validated on Human Subjects,Evaluating Large Language Models' Capability to Launch Fully Automated Spear Phishing Campaigns: Validated on Human Subjects,"Fred Heiding, Simon Lermen, Andrew Kao, Bruce Schneier, Arun Vishwanath",,2024,2024-11-30
AI deception evals,Evals,,Evals / AI deception evals,https://lesswrong.com/posts/kCGk5tp5suHoGwhCa/mistral-large-2-123b-seems-to-exhibit-alignment-faking,Mistral Large 2 (123B) seems to exhibit alignment faking,Mistral Large 2 (123B) seems to exhibit alignment faking,"Marc Carauleanu, Diogo de Lucena, Gunnar Zarncke, Cameron Berg, Judd Rosenblatt, Mike Vaiana, Trent Hodgeson",AE Studio,2025,2025-03-27
AI scheming evals,Evals,,Evals / AI scheming evals,https://openai.com/index/detecting-and-reducing-scheming-in-ai-models/,Detecting and reducing scheming in AI models,Detecting and reducing scheming in AI models,OpenAI,"OpenAI, Apollo Research",2025,2025-09-17
AI scheming evals,Evals,,Evals / AI scheming evals,https://static1.squarespace.com/static/660eea75305d9a0e1148118a/t/691f711c4ac57d3831260538/1763668252592/scheming-propensity.pdf,Evaluating and Understanding Scheming Propensity in LLM Agents,scheming-propensity.pdf,,,,
AI scheming evals,Evals,,Evals / AI scheming evals,https://www.arxiv.org/pdf/2509.15541,Stress Testing Deliberative Alignment for Anti-Scheming Training,Stress Testing Deliberative Alignment for Anti-Scheming Training,"Bronson Schoen, Evgenia Nitishinskaya, Mikita Balesni, Axel Højmark, Felix Hofstätter, Jérémy Scheurer, Alexander Meinke, Jason Wolfe, Teun van der Weij, Alex Lloyd, Nicholas Goldowsky-Dill, Angela Fan, Andrei Matveiakin, Rusheb Shah, Marcus Williams, Amelia Glaese, Boaz Barak, Wojciech Zaremba, Marius Hobbhahn","OpenAI, Anthropic",2025,2025-09-19
AI scheming evals,Evals,,Evals / AI scheming evals,https://arxiv.org/html/2510.12826v1,Scheming Ability in LLM-to-LLM Strategic Interactions,Scheming Ability in LLM-to-LLM Strategic Interactions,Thao Pham,"Berea College, Cooperative AI Foundation",2025,2025-10-11
AI scheming evals,Evals,,Evals / AI scheming evals,https://arxiv.org/abs/2412.04984,Frontier Models are Capable of In-context Scheming,Frontier Models are Capable of In-context Scheming,"Alexander Meinke, Bronson Schoen, Jérémy Scheurer, Mikita Balesni, Rusheb Shah, Marius Hobbhahn",Apollo Research,2024,2024-12-06
AI scheming evals,Evals,,Evals / AI scheming evals,https://arxiv.org/abs/2510.05179,Agentic Misalignment,Agentic Misalignment: How LLMs Could Be Insider Threats,"Aengus Lynch, Benjamin Wright, Caleb Larson, Stuart J. Ritchie, Soren Mindermann, Evan Hubinger, Ethan Perez, Kevin Troy","Anthropic, Redwood Research",2025,2025-10-05
AI scheming evals,Evals,,Evals / AI scheming evals,https://www.lesswrong.com/posts/D5kGGGhsnfH7G8v9f/testing-for-scheming-with-model-deletion,Testing for Scheming with Model Deletion,Testing for Scheming with Model Deletion,,,,
Sandbagging evals,Evals,,Evals / Sandbagging evals,https://arxiv.org/pdf/2412.01784,Noise Injection Reveals Hidden Capabilities of Sandbagging Language Models,Noise Injection Reveals Hidden Capabilities of Sandbagging Language Models,"Cameron Tice, Philipp Alexander Kreer, Nathan Helm-Burger, Prithviraj Singh Shahani, Fedor Ryzhenkov, Jacob Haimes, Felix Hofstätter, Teun van der Weij",,2024,2024-12-02
Sandbagging evals,Evals,,Evals / Sandbagging evals,https://arxiv.org/pdf/2509.26239,Sandbagging in a Simple Survival Bandit Problem,Sandbagging in a Simple Survival Bandit Problem,"Joel Dyer, Daniel Jarne Ornia, Nicholas Bishop, Anisoara Calinescu, Michael Wooldridge",,2025,2025-09-30
Sandbagging evals,Evals,,Evals / Sandbagging evals,https://arxiv.org/abs/2509.18058,Strategic Dishonesty Can Undermine AI Safety Evaluations of Frontier LLMs,Strategic Dishonesty Can Undermine AI Safety Evaluations of Frontier LLMs,"Alexander Panfilov, Evgenii Kortukov, Kristina Nikolić, Matthias Bethge, Sebastian Lapuschkin, Wojciech Samek, Ameya Prabhu, Maksym Andriushchenko, Jonas Geiping","University of Tübingen, Fraunhofer HHI, ELLIS Institute",2025,2025-09-23
Sandbagging evals,Evals,,Evals / Sandbagging evals,https://arxiv.org/abs/2406.07358,AI Sandbagging: Language Models can Strategically Underperform on Evaluations,AI Sandbagging: Language Models can Strategically Underperform on Evaluations,"Teun van der Weij, Felix Hofstätter, Ollie Jaffe, Samuel F. Brown, Francis Rhys Ward",,2024,2024-06-11
Sandbagging evals,Evals,,Evals / Sandbagging evals,https://alignment.anthropic.com/2025/automated-researchers-sandbag/,Automated Researchers Can Subtly Sandbag,Automated Researchers Can Subtly Sandbag,"Johannes Gasteiger, Vladimir Mikulik, Ethan Perez, Fabien Roger, Misha Wagner, Akbir Khan, Sam Bowman, Jan Leike",Anthropic,2025,
Sandbagging evals,Evals,,Evals / Sandbagging evals,https://arxiv.org/abs/2508.00943,LLMs Can Covertly Sandbag on Capability Evaluations Against Chain-of-Thought Monitoring,LLMs Can Covertly Sandbag on Capability Evaluations Against Chain-of-Thought Monitoring,"Chloe Li, Mary Phuong, Noah Y. Siegel",DeepMind,2025,2025-07-31
Sandbagging evals,Evals,,Evals / Sandbagging evals,https://www.alignmentforum.org/posts/pPEeMdgjpjHZWCDFw/white-box-control-at-uk-aisi-update-on-sandbagging,White Box Control at UK AISI - Update on Sandbagging Investigations,White Box Control at UK AISI - Update on Sandbagging Investigations,"Joseph Bloom, Jordan Taylor, Connor Kissane, Sid Black, merizian, alexdzm, jacoba, Ben Millwood, Alan Cooney",UK AISI,2025,2025-07-10
Sandbagging evals,Evals,,Evals / Sandbagging evals,https://lesswrong.com/posts/TeTegzR8X5CuKgMc3/misalignment-and-strategic-underperformance-an-analysis-of,Misalignment and Strategic Underperformance: An Analysis of Sandbagging and Exploration Hacking,Misalignment and Strategic Underperformance: An Analysis of Sandbagging and Exploration Hacking,"Buck Shlegeris, Julian Stastny",Redwood Research,2025,2025-05-08
Sandbagging evals,Evals,,Evals / Sandbagging evals,https://alignment.anthropic.com/2025/wont-vs-cant/,Won't vs. Can't: Sandbagging-like Behavior from Claude Models,Won't vs. Can't: Sandbagging-like Behavior from Claude Models,,Anthropic,2025,2025-01-15
Self-replication evals,Evals,,Evals / Self-replication evals,https://arxiv.org/abs/2503.17378,Large language model-powered AI systems achieve self-replication with no human intervention,Large language model-powered AI systems achieve self-replication with no human intervention,"Xudong Pan, Jiarun Dai, Yihe Fan, Minyuan Luo, Changyi Li, Min Yang",,2025,2025-03-25
Self-replication evals,Evals,,Evals / Self-replication evals,https://arxiv.org/abs/2509.25302,A Realistic Evaluation of Self-Replication Risk in LLM Agents,Dive into the Agent Matrix: A Realistic Evaluation of Self-Replication Risk in LLM Agents,"Boxuan Zhang, Yi Yu, Jiaxuan Guo, Jing Shao",,2025,2025-09-29
Self-replication evals,Evals,,Evals / Self-replication evals,https://aisi.gov.uk/work/replibench-measuring-autonomous-replication-capabilities-in-ai-systems,RepliBench: measuring autonomous replication capabilities in AI systems,RepliBench: measuring autonomous replication capabilities in AI systems,,UK AI Security Institute,2025,2025-04-22
Various Redteams,Evals,,Evals / Various Redteams,https://arxiv.org/pdf/2406.18510,WildTeaming at Scale: From In-the-Wild Jailbreaks to (Adversarially) Safer Language Models,WildTeaming at Scale: From In-the-Wild Jailbreaks to (Adversarially) Safer Language Models,"Liwei Jiang, Kavel Rao, Seungju Han, Allyson Ettinger, Faeze Brahman, Sachin Kumar, Niloofar Mireshghallah, Ximing Lu, Maarten Sap, Yejin Choi, Nouha Dziri","University of Washington, Allen Institute for AI",2024,2024-06-26
Various Redteams,Evals,,Evals / Various Redteams,https://arxiv.org/abs/2512.03771,In-Context Representation Hijacking,In-Context Representation Hijacking,"Itay Yona, Amir Sarid, Michael Karasik, Yossi Gandelsman",,2025,2025-12-03
Various Redteams,Evals,,Evals / Various Redteams,https://alignment.anthropic.com/2025/automated-auditing/,Building and evaluating alignment auditing agents,Building and evaluating alignment auditing agents,"Trenton Bricken, Rowan Wang, Sam Bowman, Euan Ong, Johannes Treutlein, Jeff Wu, Evan Hubinger, Samuel Marks",Anthropic,2025,2025-07-24
Various Redteams,Evals,,Evals / Various Redteams,https://t.co/wk0AP8aDNI,Findings from a Pilot Anthropic—OpenAI Alignment Evaluation Exercise,Findings from a Pilot Anthropic—OpenAI Alignment Evaluation Exercise,"Samuel R. Bowman, Megha Srivastava, Jon Kutasov, Rowan Wang, Trenton Bricken, Benjamin Wright, Ethan Perez, Nicholas Carlini","Anthropic, OpenAI",2025,2025-08-27
